,Order ID,Product ID,Returned
7328,US-2014-131275,TEC-MA-10001148,Not
7329,US-2014-131275,OFF-ST-10000078,Not
7330,CA-2016-149349,FUR-FU-10001037,Not
7331,CA-2017-115119,TEC-PH-10001433,Not
7332,CA-2017-115119,OFF-BI-10003007,Not
7333,CA-2015-125563,FUR-FU-10001290,Not
7334,CA-2015-125563,FUR-FU-10000087,Not
7335,CA-2015-113152,TEC-AC-10002049,Not
7336,CA-2015-113152,FUR-BO-10002613,Not
7337,CA-2017-165155,OFF-ST-10004950,Not
7338,CA-2014-163412,FUR-CH-10004875,Not
7339,CA-2015-159590,OFF-AR-10003190,Not
7340,CA-2014-116190,FUR-CH-10000553,Not
7341,CA-2014-116190,OFF-LA-10002762,Not
7342,CA-2014-116190,FUR-FU-10000719,Not
7343,CA-2014-168473,OFF-ST-10000563,Not
7344,CA-2017-168389,FUR-TA-10004289,Not
7345,CA-2017-168389,TEC-PH-10003555,Not
7346,CA-2017-168389,OFF-AR-10001958,Not
7347,CA-2017-168389,FUR-CH-10000225,Not
7348,CA-2014-130421,OFF-AP-10002534,Not
7349,CA-2017-142125,OFF-BI-10000301,Not
7350,CA-2017-142125,OFF-BI-10003460,Not
7351,CA-2017-141138,TEC-AC-10001772,Not
7352,CA-2017-152135,TEC-PH-10003505,Not
7353,CA-2016-151974,OFF-LA-10004484,Not
7354,CA-2017-154102,OFF-PA-10001593,Not
7355,CA-2015-139780,OFF-BI-10004139,Not
7356,CA-2016-114748,OFF-AR-10001315,Not
7357,CA-2016-114748,FUR-FU-10001488,Not
7358,US-2014-115189,TEC-PH-10002170,Not
7359,US-2014-115189,FUR-TA-10004575,Not
7360,CA-2016-163594,OFF-PA-10000809,Not
7361,CA-2016-163594,FUR-CH-10000225,Not
7362,CA-2016-163594,OFF-BI-10003707,Not
7363,CA-2016-127243,TEC-PH-10004539,Not
7364,CA-2016-127243,OFF-FA-10004076,Not
7365,CA-2016-127243,OFF-BI-10003166,Not
7366,CA-2016-127243,OFF-ST-10002301,Not
7367,CA-2016-127243,FUR-CH-10002647,Not
7368,CA-2017-161851,OFF-BI-10004654,Not
7369,CA-2015-110345,OFF-LA-10001175,Not
7370,CA-2014-107769,TEC-PH-10001336,Not
7371,US-2017-123862,OFF-ST-10000760,Not
7372,US-2017-123862,OFF-ST-10002301,Not
7373,US-2017-123862,OFF-SU-10004884,Not
7374,US-2017-123862,OFF-FA-10003112,Not
7375,CA-2017-100580,OFF-BI-10000069,Not
7376,US-2017-145597,OFF-AR-10001958,Not
7377,CA-2014-132787,OFF-ST-10001321,Not
7378,CA-2015-136224,OFF-AR-10003504,Not
7379,CA-2016-105732,OFF-ST-10000419,Not
7380,CA-2016-105732,OFF-LA-10004559,Not
7381,CA-2016-105732,TEC-PH-10001644,Not
7382,CA-2016-105732,OFF-SU-10004782,Not
7383,CA-2016-105732,OFF-PA-10002250,Not
7384,CA-2016-105732,OFF-AP-10001394,Not
7385,CA-2016-105732,OFF-PA-10001838,Not
7386,CA-2016-105732,OFF-ST-10004340,Not
7387,CA-2016-105732,FUR-FU-10003664,Not
7388,CA-2016-105732,TEC-PH-10004897,Not
7389,CA-2017-108035,FUR-CH-10000454,Not
7390,CA-2017-108035,FUR-FU-10004017,Not
7391,CA-2017-160031,OFF-PA-10000241,Not
7392,CA-2017-147844,OFF-PA-10003016,Not
7393,CA-2017-147844,OFF-AR-10001615,Not
7394,CA-2017-147844,OFF-PA-10002713,Not
7395,CA-2016-110975,FUR-TA-10002958,Not
7396,CA-2016-110975,FUR-CH-10003746,Not
7397,CA-2014-141649,OFF-AP-10003217,Not
7398,CA-2014-124807,OFF-PA-10001526,Not
7399,CA-2014-124807,TEC-AC-10002857,Not
7400,CA-2016-110009,FUR-FU-10003039,Not
7401,CA-2016-110009,OFF-PA-10002615,Not
7402,CA-2017-168172,OFF-SU-10002573,Not
7403,CA-2015-100146,FUR-BO-10004015,Not
7404,CA-2015-100146,FUR-FU-10001979,Not
7405,CA-2015-100146,FUR-CH-10003833,Not
7406,CA-2015-100146,FUR-CH-10004495,Not
7407,CA-2017-152079,OFF-LA-10001613,Not
7408,CA-2016-129728,FUR-FU-10003247,Not
7409,CA-2014-121769,FUR-TA-10004442,Not
7410,CA-2014-103058,TEC-AC-10001314,Not
7411,CA-2017-121125,TEC-PH-10001619,Not
7412,CA-2017-121125,TEC-AC-10002323,Not
7413,CA-2017-121125,FUR-FU-10000820,Not
7414,US-2016-114013,FUR-CH-10004287,Not
7415,US-2016-114013,TEC-AC-10000474,Not
7416,US-2016-114013,TEC-PH-10001494,Not
7417,US-2016-114013,OFF-PA-10004996,Not
7418,US-2016-114013,OFF-BI-10004318,Not
7419,US-2016-114013,OFF-ST-10002574,Not
7420,US-2016-114013,OFF-BI-10002353,Not
7421,US-2016-114013,OFF-ST-10003641,Not
7422,US-2016-114013,TEC-MA-10001148,Not
7423,CA-2017-135069,OFF-AP-10000026,Not
7424,CA-2017-135069,FUR-FU-10003878,Not
7425,CA-2016-101693,FUR-CH-10001146,Not
7426,CA-2016-101693,FUR-FU-10003919,Not
7427,US-2014-164763,OFF-BI-10000605,Yes
7428,US-2014-164763,OFF-BI-10000309,Yes
7429,US-2014-164763,OFF-PA-10003349,Yes
7430,US-2014-164763,OFF-PA-10003063,Yes
7431,US-2014-164763,OFF-AP-10003971,Yes
7432,CA-2014-161249,OFF-FA-10004838,Not
7433,CA-2014-161249,OFF-BI-10001097,Not
7434,CA-2015-148180,OFF-BI-10000605,Not
7435,CA-2015-148180,OFF-BI-10003314,Not
7436,CA-2015-148180,OFF-AR-10002067,Not
7437,CA-2014-165568,OFF-BI-10001031,Not
7438,CA-2015-145457,FUR-FU-10003832,Not
7439,US-2017-163657,OFF-BI-10000138,Not
7440,US-2017-163657,FUR-TA-10004607,Not
7441,CA-2015-120446,OFF-LA-10003148,Not
7442,CA-2014-109932,OFF-PA-10001804,Not
7443,CA-2014-109932,OFF-ST-10000036,Not
7444,CA-2017-127474,OFF-PA-10001166,Not
7445,CA-2017-127474,OFF-PA-10001033,Not
7446,CA-2017-127474,FUR-FU-10004597,Not
7447,CA-2017-127474,OFF-PA-10000418,Not
7448,CA-2017-115448,FUR-FU-10004090,Not
7449,CA-2017-105669,OFF-AR-10000390,Not
7450,CA-2017-105669,FUR-CH-10003774,Not
7451,CA-2017-105669,OFF-BI-10002412,Not
7452,CA-2017-105669,TEC-PH-10002415,Not
7453,CA-2017-134796,TEC-PH-10003505,Not
7454,CA-2016-137743,OFF-LA-10003663,Not
7455,CA-2016-137743,OFF-ST-10001780,Not
7456,CA-2015-137974,TEC-PH-10002033,Not
7457,CA-2015-137974,OFF-BI-10001036,Not
7458,CA-2015-137974,FUR-FU-10001468,Not
7459,CA-2015-137974,FUR-BO-10001519,Not
7460,US-2015-136987,TEC-CO-10001943,Yes
7461,US-2015-136987,OFF-PA-10003127,Yes
7462,CA-2015-138485,TEC-AC-10002076,Not
7463,CA-2016-103709,OFF-AR-10003338,Not
7464,CA-2016-103709,OFF-PA-10004610,Not
7465,CA-2016-103709,OFF-ST-10001272,Not
7466,CA-2016-138282,OFF-AP-10001366,Yes
7467,CA-2017-148985,FUR-FU-10001424,Not
7468,CA-2014-138100,OFF-PA-10000349,Not
7469,CA-2014-138100,FUR-FU-10002456,Not
7470,CA-2015-100734,OFF-BI-10002609,Not
7471,CA-2015-100734,OFF-ST-10001522,Not
7472,CA-2016-139997,TEC-CO-10000971,Not
7473,CA-2016-109652,OFF-AR-10000034,Not
7474,CA-2014-167199,FUR-CH-10004063,Not
7475,CA-2014-167199,OFF-BI-10004632,Not
7476,CA-2014-167199,OFF-AR-10001662,Not
7477,CA-2014-167199,TEC-PH-10004977,Not
7478,CA-2014-167199,TEC-PH-10004539,Not
7479,CA-2014-167199,OFF-FA-10001883,Not
7480,CA-2014-167199,OFF-PA-10000955,Not
7481,CA-2016-124583,OFF-EN-10002500,Not
7482,CA-2014-113964,OFF-BI-10004654,Not
7483,CA-2014-129938,FUR-CH-10003774,Not
7484,CA-2017-135111,OFF-AR-10004707,Not
7485,CA-2017-135111,OFF-BI-10004040,Not
7486,US-2015-134558,OFF-PA-10001184,Not
7487,US-2015-134558,TEC-AC-10004145,Not
7488,US-2015-134558,FUR-TA-10003473,Not
7489,CA-2017-157196,OFF-PA-10003172,Yes
7490,CA-2015-108672,FUR-FU-10003799,Not
7491,US-2017-118598,TEC-PH-10002583,Not
7492,US-2017-160836,OFF-PA-10004239,Not
7493,US-2017-160836,FUR-TA-10002855,Not
7494,US-2017-160836,OFF-AP-10001626,Not
7495,CA-2017-121048,OFF-BI-10004022,Not
7496,CA-2017-121048,FUR-FU-10003601,Not
7497,CA-2017-121048,OFF-FA-10000490,Not
7498,CA-2017-121048,OFF-AR-10004042,Not
7499,CA-2017-121048,FUR-FU-10002960,Not
7500,CA-2017-121048,TEC-AC-10000991,Not
7501,CA-2017-121048,TEC-PH-10004977,Not
7502,US-2017-120147,OFF-AR-10000817,Not
7503,US-2017-120147,TEC-PH-10002447,Not
7504,CA-2016-158043,OFF-EN-10003134,Not
7505,US-2017-106579,OFF-BI-10000309,Not
7506,CA-2014-115889,TEC-PH-10001615,Not
7507,CA-2014-115889,OFF-ST-10003208,Not
7508,US-2017-161935,OFF-PA-10000605,Not
7509,US-2017-161935,TEC-PH-10000560,Not
7510,US-2017-161935,OFF-ST-10003455,Not
7511,US-2017-161935,FUR-FU-10002937,Not
7512,US-2017-161935,OFF-ST-10001837,Not
7513,US-2017-161935,OFF-AR-10004757,Not
7514,US-2017-167920,OFF-BI-10004236,Not
7515,US-2017-167920,OFF-AP-10000159,Not
7516,US-2017-167920,OFF-BI-10003274,Not
7517,US-2017-167920,TEC-AC-10001013,Not
7518,US-2017-167920,OFF-ST-10004963,Not
7519,US-2017-167920,OFF-LA-10004409,Not
7520,US-2017-167920,TEC-CO-10001046,Not
7521,CA-2016-162383,OFF-BI-10002824,Not
7522,CA-2016-162383,OFF-BI-10001757,Not
7523,CA-2016-162383,FUR-CH-10004477,Not
7524,CA-2014-125731,OFF-EN-10003072,Not
7525,CA-2014-125731,FUR-CH-10003973,Not
7526,US-2017-106145,OFF-EN-10001028,Not
7527,US-2017-106145,FUR-FU-10003829,Not
7528,US-2017-106145,OFF-PA-10002245,Not
7529,US-2017-106145,OFF-BI-10002215,Not
7530,US-2017-106145,OFF-BI-10003925,Not
7531,CA-2016-107146,FUR-FU-10002298,Not
7532,CA-2016-107146,FUR-CH-10004853,Not
7533,US-2017-134642,FUR-CH-10002880,Not
7534,US-2017-134642,FUR-BO-10004709,Not
7535,US-2017-160143,OFF-SU-10004231,Not
7536,CA-2017-103415,FUR-FU-10000820,Not
7537,CA-2016-106460,OFF-PA-10001736,Not
7538,US-2017-112347,OFF-ST-10003306,Not
7539,US-2017-112347,OFF-BI-10003707,Not
7540,US-2017-112347,FUR-BO-10003546,Not
7541,US-2017-112347,TEC-PH-10000213,Not
7542,US-2017-112347,FUR-FU-10001488,Not
7543,US-2017-112347,TEC-PH-10004833,Not
7544,US-2017-112347,FUR-CH-10002335,Not
7545,CA-2014-103492,TEC-PH-10001128,Not
7546,CA-2014-103492,TEC-PH-10004667,Not
7547,CA-2014-103492,OFF-BI-10004817,Not
7548,CA-2014-103492,OFF-BI-10004140,Not
7549,CA-2016-136595,FUR-FU-10004671,Not
7550,CA-2014-140396,OFF-EN-10002592,Not
7551,CA-2014-140396,TEC-PH-10004447,Not
7552,CA-2014-140396,OFF-BI-10003669,Not
7553,CA-2014-140396,OFF-PA-10000223,Not
7554,CA-2014-114181,FUR-BO-10004467,Not
7555,CA-2014-114181,OFF-AR-10000716,Not
7556,CA-2017-159506,OFF-PA-10003641,Not
7557,CA-2017-159506,OFF-BI-10004519,Not
7558,US-2014-137155,OFF-AP-10002518,Not
7559,US-2014-137155,OFF-PA-10000806,Not
7560,US-2014-137155,FUR-FU-10003142,Not
7561,CA-2016-105746,FUR-CH-10000454,Not
7562,US-2016-104815,FUR-BO-10003894,Not
7563,CA-2017-157672,TEC-AC-10001714,Not
7564,US-2016-166660,FUR-CH-10001190,Not
7565,US-2016-166660,FUR-BO-10000468,Not
7566,CA-2017-140802,TEC-AC-10001998,Not
7567,CA-2017-140802,OFF-PA-10001534,Not
7568,CA-2014-133830,OFF-AR-10003045,Not
7569,CA-2014-133830,OFF-PA-10001363,Not
7570,CA-2014-133830,OFF-FA-10002280,Not
7571,CA-2014-100916,OFF-ST-10003479,Not
7572,CA-2014-100916,FUR-TA-10004607,Not
7573,CA-2014-100916,OFF-AR-10001022,Not
7574,CA-2015-129532,OFF-ST-10004186,Not
7575,CA-2015-129532,TEC-AC-10000865,Not
7576,CA-2014-134726,TEC-AC-10000023,Yes
7577,CA-2014-134726,TEC-PH-10001750,Yes
7578,CA-2016-138597,FUR-CH-10004997,Not
7579,CA-2015-123113,OFF-AP-10000275,Not
7580,CA-2015-123113,OFF-AR-10004999,Not
7581,CA-2015-169656,OFF-ST-10003816,Not
7582,CA-2015-142734,FUR-CH-10003968,Not
7583,CA-2014-163223,TEC-PH-10000730,Not
7584,CA-2014-163223,OFF-LA-10004409,Not
7585,CA-2014-163223,OFF-PA-10000675,Not
7586,CA-2014-163223,OFF-AR-10001573,Not
7587,CA-2014-163223,OFF-BI-10001597,Not
7588,CA-2017-122945,FUR-FU-10001196,Not
7589,CA-2015-139738,OFF-AR-10004602,Not
7590,CA-2016-158778,FUR-FU-10000260,Not
7591,CA-2016-158778,FUR-CH-10001146,Not
7592,CA-2016-158778,OFF-AR-10000896,Not
7593,CA-2016-158778,FUR-CH-10000309,Not
7594,CA-2017-119655,OFF-BI-10001989,Not
7595,CA-2017-119655,OFF-BI-10001036,Not
7596,CA-2015-164567,TEC-PH-10002103,Not
7597,CA-2014-131947,OFF-AR-10001473,Not
7598,CA-2014-131947,OFF-AR-10000411,Not
7599,CA-2014-131947,OFF-PA-10000246,Not
7600,CA-2014-131947,TEC-MA-10004086,Not
7601,CA-2014-131947,OFF-PA-10003039,Not
7602,CA-2014-131947,TEC-AC-10004633,Not
7603,CA-2016-152520,OFF-PA-10000289,Not
7604,CA-2016-101791,FUR-FU-10003247,Not
7605,CA-2016-101791,FUR-FU-10002191,Not
7606,CA-2016-101791,OFF-ST-10001496,Not
7607,CA-2017-121195,OFF-ST-10000585,Not
7608,CA-2017-163209,OFF-PA-10001166,Not
7609,CA-2017-163209,OFF-AR-10003651,Not
7610,CA-2014-133354,OFF-PA-10001800,Not
7611,US-2015-130491,OFF-PA-10000791,Not
7612,US-2015-130491,OFF-FA-10000134,Not
7613,US-2015-130491,OFF-AR-10001149,Not
7614,CA-2015-113740,FUR-FU-10000010,Not
7615,CA-2014-148425,OFF-BI-10000201,Not
7616,CA-2016-144309,OFF-PA-10001776,Not
7617,CA-2016-144309,OFF-BI-10003656,Not
7618,CA-2017-151225,FUR-TA-10001539,Not
7619,CA-2017-151225,TEC-PH-10004100,Not
7620,US-2014-144078,TEC-PH-10001580,Not
7621,US-2014-144078,FUR-CH-10002335,Not
7622,US-2014-144078,OFF-AR-10004707,Not
7623,CA-2014-124464,OFF-AP-10000576,Not
7624,CA-2015-136805,OFF-AP-10001394,Not
7625,CA-2015-136805,FUR-FU-10003724,Not
7626,US-2015-159499,OFF-AP-10002867,Not
7627,US-2015-159499,TEC-AC-10002718,Not
7628,US-2015-159499,OFF-LA-10003121,Not
7629,CA-2014-162089,OFF-EN-10002230,Not
7630,CA-2014-162089,TEC-PH-10001819,Not
7631,CA-2014-162089,FUR-CH-10002304,Not
7632,US-2017-158526,FUR-CH-10002602,Not
7633,US-2017-158526,OFF-BI-10002414,Not
7634,US-2017-158526,OFF-AR-10003696,Not
7635,US-2017-158526,FUR-CH-10004495,Not
7636,US-2017-158526,FUR-CH-10001270,Not
7637,CA-2017-104885,OFF-AR-10001615,Not
7638,CA-2017-104885,OFF-EN-10003286,Not
7639,CA-2017-104885,FUR-BO-10003660,Not
7640,CA-2017-104885,OFF-PA-10002764,Not
7641,US-2016-157490,TEC-MA-10001695,Yes
7642,US-2016-157490,OFF-BI-10002824,Yes
7643,US-2016-157490,OFF-BI-10002571,Yes
7644,US-2016-157490,TEC-AC-10001553,Yes
7645,CA-2015-161452,FUR-CH-10003973,Not
7646,US-2014-115196,TEC-MA-10002073,Not
7647,CA-2016-138968,OFF-BI-10003529,Not
7648,CA-2016-138968,FUR-CH-10000309,Not
7649,CA-2015-101889,FUR-TA-10004154,Not
7650,CA-2015-101889,OFF-EN-10003286,Not
7651,CA-2017-110821,TEC-AC-10001552,Not
7652,CA-2017-110821,OFF-ST-10002790,Not
7653,CA-2015-121552,OFF-AR-10003217,Not
7654,CA-2015-107685,FUR-FU-10002813,Not
7655,CA-2015-107685,OFF-PA-10003848,Not
7656,US-2014-120740,OFF-AP-10000240,Not
7657,US-2014-120740,FUR-FU-10004091,Not
7658,CA-2017-155740,OFF-BI-10001071,Not
7659,CA-2017-146493,OFF-BI-10003676,Not
7660,CA-2014-105417,FUR-FU-10004864,Not
7661,CA-2014-105417,OFF-BI-10003708,Not
7662,US-2017-141509,OFF-AR-10002067,Not
7663,CA-2017-139493,OFF-AR-10003158,Not
7664,CA-2014-151967,FUR-FU-10000193,Not
7665,US-2016-140158,OFF-BI-10000977,Not
7666,US-2016-140158,TEC-CO-10001449,Not
7667,US-2016-140158,OFF-ST-10000136,Not
7668,CA-2015-130974,OFF-PA-10000743,Not
7669,CA-2015-130974,OFF-PA-10001019,Not
7670,CA-2015-130974,TEC-AC-10003095,Not
7671,CA-2015-130974,FUR-BO-10002916,Not
7672,CA-2015-130974,FUR-FU-10002506,Not
7673,CA-2015-130974,OFF-PA-10003823,Not
7674,CA-2015-130974,FUR-TA-10004619,Not
7675,CA-2017-133487,OFF-AP-10001271,Not
7676,CA-2014-142951,TEC-AC-10002331,Not
7677,CA-2014-133592,OFF-PA-10003228,Not
7678,CA-2014-133592,OFF-PA-10002586,Not
7679,CA-2014-133592,TEC-AC-10002049,Not
7680,CA-2014-133592,FUR-BO-10000362,Not
7681,CA-2014-133592,FUR-CH-10004218,Not
7682,CA-2015-120782,OFF-AP-10003779,Not
7683,CA-2015-120782,OFF-BI-10003527,Not
7684,CA-2015-116876,OFF-BI-10002897,Not
7685,CA-2015-116876,TEC-PH-10002584,Not
7686,CA-2016-169838,FUR-TA-10001095,Not
7687,CA-2016-169838,OFF-BI-10004002,Not
7688,CA-2016-169838,TEC-AC-10004518,Not
7689,US-2017-128951,OFF-AP-10002191,Not
7690,US-2017-128951,FUR-TA-10004575,Not
7691,US-2017-128951,OFF-PA-10003177,Not
7692,CA-2014-102330,OFF-LA-10003923,Not
7693,CA-2014-102330,TEC-PH-10001051,Not
7694,CA-2016-118899,FUR-CH-10004754,Yes
7695,CA-2017-107958,OFF-PA-10000357,Not
7696,CA-2017-107958,OFF-BI-10001787,Not
7697,CA-2017-151799,TEC-CO-10002313,Not
7698,CA-2017-151799,OFF-ST-10002790,Not
7699,CA-2017-151799,OFF-SU-10001664,Not
7700,CA-2017-151799,OFF-FA-10001332,Not
7701,CA-2017-151799,FUR-TA-10003473,Not
7702,CA-2016-114601,OFF-PA-10000605,Not
7703,CA-2016-114601,TEC-PH-10002170,Not
7704,CA-2016-114601,FUR-TA-10004147,Not
7705,CA-2016-114601,TEC-AC-10003911,Not
7706,CA-2016-114601,OFF-AR-10002578,Not
7707,CA-2017-100237,OFF-AR-10001761,Not
7708,CA-2014-139542,TEC-AC-10001553,Not
7709,CA-2014-139542,OFF-BI-10000309,Not
7710,US-2015-142811,TEC-PH-10003095,Not
7711,CA-2017-139353,FUR-FU-10001876,Not
7712,CA-2017-139353,OFF-ST-10001522,Not
7713,CA-2017-139353,OFF-PA-10000300,Not
7714,CA-2014-150203,OFF-AP-10001469,Not
7715,US-2017-101518,TEC-AC-10001553,Not
7716,CA-2015-149636,OFF-PA-10004041,Yes
7717,CA-2015-149636,OFF-BI-10002764,Yes
7718,US-2017-146213,TEC-AC-10001114,Not
7719,CA-2015-108588,OFF-AR-10001615,Not
7720,CA-2015-108588,OFF-EN-10000461,Not
7721,CA-2015-108588,OFF-BI-10004506,Not
7722,US-2017-138086,OFF-AP-10000027,Not
7723,CA-2015-139374,FUR-CH-10003981,Not
7724,CA-2016-113978,OFF-AP-10003849,Not
7725,CA-2016-113978,OFF-ST-10004963,Not
7726,CA-2016-113978,OFF-ST-10002574,Not
7727,US-2015-150231,OFF-AR-10001761,Not
7728,CA-2016-106915,OFF-AR-10000716,Not
7729,US-2016-109260,TEC-AC-10002637,Not
7730,CA-2017-104850,FUR-CH-10003774,Not
7731,CA-2017-140508,OFF-EN-10000927,Not
7732,CA-2017-143294,OFF-PA-10000743,Not
7733,CA-2016-165673,OFF-PA-10000697,Not
7734,CA-2017-134418,OFF-AR-10004441,Not
7735,US-2016-106313,OFF-PA-10001870,Not
7736,CA-2014-105872,OFF-BI-10003684,Not
7737,CA-2017-108287,OFF-AR-10001315,Not
7738,CA-2017-141103,TEC-PH-10003589,Not
7739,CA-2014-154781,OFF-PA-10001609,Not
7740,CA-2014-154781,TEC-AC-10000474,Not
7741,CA-2015-147816,TEC-PH-10003095,Not
7742,CA-2017-105326,OFF-PA-10001639,Not
7743,CA-2016-133613,OFF-BI-10002003,Not
7744,CA-2016-133613,TEC-PH-10004539,Not
7745,CA-2016-133613,OFF-AR-10003829,Not
7746,CA-2015-109113,TEC-AC-10004761,Not
7747,CA-2015-156153,OFF-FA-10003472,Not
7748,CA-2015-133242,FUR-FU-10003464,Not
7749,CA-2015-133242,OFF-ST-10003716,Not
7750,CA-2015-133242,OFF-BI-10004002,Not
7751,CA-2015-133242,TEC-PH-10002496,Not
7752,CA-2015-133242,OFF-BI-10004826,Not
7753,CA-2015-158323,FUR-FU-10001546,Not
7754,CA-2015-161795,OFF-AR-10001919,Not
7755,CA-2017-100902,OFF-PA-10002558,Not
7756,CA-2017-100902,TEC-AC-10003174,Not
7757,CA-2017-112844,TEC-PH-10003988,Not
7758,CA-2017-112844,FUR-FU-10004845,Not
7759,CA-2016-158925,OFF-PA-10003072,Not
7760,CA-2014-155390,OFF-PA-10003641,Not
7761,CA-2017-123071,OFF-PA-10003729,Not
7762,CA-2017-156391,OFF-AR-10003251,Yes
7763,CA-2015-103093,OFF-EN-10003286,Not
7764,US-2017-118941,OFF-AR-10004078,Not
7765,US-2017-118941,FUR-CH-10002331,Not
7766,US-2017-118941,OFF-AR-10001953,Not
7767,CA-2015-169299,OFF-AR-10002053,Not
7768,CA-2017-154088,OFF-PA-10003651,Not
7769,CA-2016-155978,TEC-PH-10002885,Not
7770,CA-2016-155978,OFF-AP-10002892,Not
7771,CA-2016-108196,OFF-BI-10000545,Not
7772,CA-2016-108196,TEC-MA-10000418,Not
7773,CA-2016-108196,TEC-AC-10000926,Not
7774,CA-2016-152800,OFF-EN-10001509,Not
7775,CA-2014-166961,OFF-AP-10001366,Not
7776,CA-2014-166961,OFF-FA-10003485,Not
7777,CA-2014-166961,OFF-ST-10004507,Not
7778,CA-2014-166961,OFF-BI-10002353,Not
7779,CA-2016-139381,OFF-AP-10001271,Not
7780,CA-2016-139381,TEC-PH-10004924,Not
7781,CA-2015-132136,OFF-BI-10002706,Not
7782,CA-2016-162236,OFF-ST-10003442,Not
7783,CA-2016-162236,FUR-TA-10002533,Not
7784,CA-2016-162236,OFF-SU-10003505,Not
7785,US-2014-111353,OFF-LA-10002762,Not
7786,US-2016-117037,OFF-BI-10000279,Not
7787,US-2016-117037,OFF-FA-10000936,Not
7788,US-2016-117037,FUR-FU-10004973,Not
7789,US-2016-117037,OFF-PA-10000791,Not
7790,CA-2017-160801,OFF-BI-10001132,Not
7791,CA-2016-108364,OFF-BI-10002012,Not
7792,CA-2017-169362,TEC-AC-10001383,Not
7793,CA-2015-127481,OFF-PA-10002036,Not
7794,CA-2015-127481,OFF-PA-10002377,Not
7795,CA-2015-112711,TEC-PH-10000526,Not
7796,US-2015-145121,OFF-BI-10001078,Not
7797,CA-2017-166184,OFF-EN-10004483,Not
7798,CA-2017-166184,TEC-PH-10002624,Not
7799,CA-2017-166184,FUR-CH-10003396,Not
7800,CA-2017-157413,OFF-ST-10002756,Not
7801,CA-2014-143637,FUR-FU-10002813,Not
7802,CA-2015-102260,OFF-LA-10003714,Not
7803,CA-2015-102260,OFF-ST-10003716,Not
7804,CA-2015-102260,OFF-ST-10002289,Not
7805,CA-2015-102260,OFF-AR-10001315,Not
7806,CA-2015-102260,OFF-BI-10000042,Not
7807,US-2016-137295,OFF-BI-10004236,Not
7808,US-2016-137295,OFF-AR-10001955,Not
7809,US-2016-137295,TEC-PH-10004080,Not
7810,CA-2016-134334,OFF-PA-10000791,Not
7811,CA-2016-134334,OFF-AR-10001770,Not
7812,CA-2016-134334,FUR-TA-10002356,Not
7813,CA-2016-134334,FUR-FU-10003274,Not
7814,US-2017-109316,FUR-BO-10004834,Not
7815,US-2017-109316,TEC-PH-10000307,Not
7816,CA-2016-138478,OFF-AR-10002240,Not
7817,CA-2016-138478,OFF-PA-10001801,Not
7818,CA-2016-138478,OFF-BI-10001120,Not
7819,CA-2017-150469,OFF-FA-10000611,Not
7820,CA-2017-152436,OFF-ST-10000036,Not
7821,CA-2016-169334,OFF-ST-10004950,Not
7822,US-2014-115413,OFF-AR-10003770,Not
7823,US-2014-115413,TEC-AC-10002800,Not
7824,CA-2014-125150,FUR-CH-10002439,Not
7825,CA-2015-127327,FUR-CH-10004218,Not
7826,CA-2017-117114,TEC-PH-10004042,Not
7827,CA-2017-117114,OFF-EN-10001137,Not
7828,CA-2015-137302,FUR-CH-10002017,Not
7829,CA-2015-137302,OFF-AR-10000588,Not
7830,CA-2015-137302,TEC-PH-10003174,Not
7831,CA-2015-137302,OFF-BI-10001524,Not
7832,CA-2016-112382,TEC-PH-10001552,Not
7833,CA-2015-128958,OFF-AR-10004757,Not
7834,CA-2015-106257,FUR-TA-10002530,Not
7835,CA-2015-106257,TEC-PH-10001494,Not
7836,CA-2015-149083,FUR-CH-10004289,Not
7837,CA-2015-149083,OFF-LA-10002945,Not
7838,CA-2015-149083,TEC-AC-10002567,Not
7839,US-2014-137869,OFF-EN-10001509,Not
7840,US-2014-137869,FUR-TA-10003954,Not
7841,CA-2016-116603,OFF-AP-10002892,Not
7842,CA-2014-158470,OFF-BI-10003638,Not
7843,CA-2014-158470,OFF-PA-10001569,Not
7844,US-2017-123834,FUR-TA-10001676,Yes
7845,CA-2015-125976,OFF-PA-10001125,Not
7846,CA-2015-125976,TEC-PH-10002496,Not
7847,CA-2016-128706,FUR-FU-10004053,Not
7848,CA-2016-104311,OFF-ST-10000321,Not
7849,CA-2016-104311,OFF-ST-10002957,Not
7850,CA-2016-104311,OFF-LA-10000973,Not
7851,CA-2014-169649,OFF-PA-10000143,Not
7852,CA-2014-169649,OFF-AP-10003287,Not
7853,CA-2015-144890,OFF-PA-10001526,Not
7854,CA-2017-135587,OFF-AP-10004540,Not
7855,CA-2017-135587,TEC-AC-10001266,Not
7856,CA-2014-103429,OFF-BI-10004233,Not
7857,CA-2014-103429,TEC-PH-10003505,Not
7858,CA-2014-103429,OFF-AP-10001005,Not
7859,CA-2014-103429,OFF-PA-10001712,Not
7860,CA-2017-152261,OFF-BI-10002353,Not
7861,CA-2015-142993,TEC-AC-10003038,Not
7862,CA-2015-142993,OFF-ST-10000934,Not
7863,CA-2015-143364,OFF-ST-10002743,Not
7864,CA-2015-143364,OFF-PA-10001846,Not
7865,CA-2015-143364,FUR-CH-10004287,Not
7866,CA-2015-143364,FUR-BO-10001608,Not
7867,CA-2014-100972,OFF-PA-10000357,Not
7868,CA-2016-136994,OFF-PA-10000575,Not
